Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
1091,38,1,15,0,58,6,1,22,1,4.2,0,5,1,1,27,1,3
1092,44,1,23,1,80,32,0,10,1,4.7,0,5,1,1,6,2,3
1093,68,1,12,0,50,40,0,11,1,4.1,0,0,1,1,20,5,5
1094,60,1,20,2,48,7,2,9,3,4.2,0,0,1,1,46,5,2
1095,25,1,12,0,40,6,1,1,3,4.8,0,3,1,1,25,1,5
1096,19,1,4,3,34,41,2,15,2,3.0,0,2,1,1,30,0,5
1097,57,1,4,3,46,28,2,0,0,2.6,0,4,1,1,48,2,0
1098,58,1,22,0,27,44,1,1,2,3.2,0,5,1,1,47,0,6
1099,49,1,7,0,98,11,2,21,1,3.6,0,3,1,1,27,2,6
1100,19,1,23,1,73,32,1,15,0,2.6,0,3,1,1,45,0,3
1101,50,1,13,1,28,27,0,6,1,4.4,0,1,1,1,2,2,6
1102,30,1,6,0,76,7,3,19,0,3.0,0,2,1,1,39,1,3
1103,52,1,23,1,83,42,1,15,0,2.9,0,1,1,1,24,1,3
1104,35,1,9,1,23,41,2,4,1,4.3,0,2,1,1,8,3,1
1105,35,1,8,0,28,7,1,0,0,3.1,0,1,1,1,8,0,5
1106,33,1,24,1,83,20,2,13,1,3.0,0,3,1,1,6,5,2
1107,52,1,19,1,96,22,0,22,3,3.6,0,5,1,1,12,5,3
1108,69,1,20,2,62,42,1,15,0,2.8,0,5,1,1,26,0,6
1109,27,1,18,1,25,26,1,20,0,2.8,0,4,1,1,50,1,3
1110,66,1,9,1,97,35,0,22,3,4.9,0,3,1,1,2,5,6
1111,28,1,9,1,61,42,0,5,0,3.0,0,4,1,1,31,1,1
1112,22,1,17,2,66,31,2,13,2,4.1,0,3,1,1,4,2,1
1113,69,1,9,1,67,46,3,16,1,4.6,0,2,1,1,32,4,5
1114,28,1,22,0,80,19,1,17,2,4.8,0,3,1,1,11,4,1
1115,55,1,19,1,25,28,0,22,0,2.6,0,3,1,1,47,0,2
1116,30,1,8,0,58,31,2,15,0,4.0,0,0,1,1,37,1,6
1117,67,1,0,0,96,10,1,4,3,4.2,0,1,1,1,39,4,3
1118,25,1,22,0,77,4,0,10,1,4.5,0,5,1,1,24,2,4
1119,49,1,1,0,65,13,1,17,2,4.9,0,4,1,1,11,4,2
1120,34,1,12,0,36,17,1,9,1,3.1,0,4,1,1,36,2,6
1121,22,1,20,2,84,37,1,11,3,4.0,0,3,1,1,40,3,4
1122,63,1,24,1,58,8,3,15,0,3.2,0,1,1,1,25,1,5
1123,70,1,7,0,62,32,2,4,1,4.3,0,0,1,1,12,2,0
1124,36,1,8,0,67,20,2,17,0,2.5,0,5,1,1,38,1,4
1125,42,1,23,1,20,14,1,14,1,4.9,0,1,1,1,40,1,5
1126,27,1,14,2,90,33,1,10,2,2.7,0,0,1,1,10,0,6
1127,23,1,15,0,58,14,0,0,3,3.4,0,4,1,1,47,5,3
1128,50,1,16,1,53,7,3,12,1,4.8,0,5,1,1,22,3,4
1129,56,1,6,0,30,31,0,4,3,4.7,0,3,1,1,35,3,4
1130,37,1,9,1,65,28,3,23,3,4.7,0,1,1,1,46,5,3
1131,67,1,12,0,41,16,1,10,2,3.9,0,4,1,1,30,4,1
1132,67,1,16,1,73,12,1,1,1,3.7,0,1,1,1,20,0,4
1133,50,1,9,1,98,32,2,20,1,4.3,0,5,1,1,25,1,3
1134,36,1,17,2,36,6,3,11,3,4.1,0,0,1,1,29,1,6
1135,62,1,24,1,81,48,1,3,2,4.6,0,1,1,1,2,5,2
1136,65,1,19,1,90,20,0,15,3,3.6,0,0,1,1,32,0,5
1137,23,1,7,0,83,12,2,5,2,4.8,0,2,1,1,37,1,4
1138,46,1,16,1,91,30,3,16,3,2.8,0,0,1,1,16,0,2
1139,18,1,13,1,36,14,1,17,2,4.7,0,1,1,1,32,5,3
1140,58,1,4,3,53,0,0,17,1,3.9,0,4,1,1,42,3,1
1141,31,1,11,1,39,19,1,23,3,2.6,0,5,1,1,6,2,2
1142,39,1,6,0,33,34,2,19,3,4.7,0,3,1,1,23,4,3
1143,69,1,24,1,76,34,0,8,1,3.5,0,5,1,1,27,5,1
1144,68,1,3,2,23,27,0,20,3,4.4,0,4,1,1,43,4,5
1145,41,1,11,1,54,39,2,9,0,4.4,0,0,1,1,25,0,3
1146,31,1,20,2,89,27,0,16,2,3.0,0,1,1,1,30,1,2
1147,48,1,20,2,38,48,1,9,2,4.2,0,4,1,1,7,0,2
1148,59,1,8,0,36,41,3,18,3,4.3,0,3,1,1,17,3,0
1149,34,1,13,1,66,8,1,22,1,2.6,0,5,1,1,10,4,3
1150,21,1,12,0,42,9,0,5,1,3.3,0,5,1,1,40,5,0
1151,29,1,12,0,36,16,2,18,3,2.7,0,3,1,1,50,5,1
1152,41,1,2,1,86,34,1,7,1,4.2,0,1,1,1,24,2,6
1153,62,1,7,0,49,6,1,6,0,4.0,0,4,1,1,8,4,2
1154,27,1,16,1,41,11,1,16,2,4.0,0,2,1,1,6,0,5
1155,49,1,5,1,82,9,0,5,1,2.9,0,0,1,1,44,2,1
1156,67,1,24,1,53,41,2,18,0,2.6,0,1,1,1,47,4,5
1157,20,1,17,2,21,10,1,6,2,4.8,0,1,1,1,6,5,2
1158,37,1,1,0,66,19,1,4,0,4.4,0,4,1,1,11,1,5
1159,69,1,1,0,89,27,0,14,2,4.0,0,0,1,1,41,0,0
1160,66,1,7,0,55,28,0,2,0,3.6,0,0,1,1,46,5,2
1161,37,1,15,0,42,33,2,2,2,3.2,0,3,1,1,9,5,1
1162,63,1,18,1,52,35,2,14,0,3.1,0,0,1,1,37,4,4
1163,47,1,14,2,92,32,1,2,3,4.2,0,1,1,1,13,4,6
1164,26,1,13,1,56,41,0,23,2,3.0,0,0,1,1,24,3,4
1165,68,1,5,1,96,25,1,8,3,4.2,0,4,1,1,47,4,5
1166,51,1,24,1,64,48,1,19,3,2.9,0,3,1,1,21,5,2
1167,48,1,5,1,48,6,2,10,3,3.7,0,5,1,1,22,5,3
1168,60,1,21,1,83,29,3,0,2,3.6,0,2,1,1,16,4,5
1169,68,1,15,0,91,23,0,22,2,3.6,0,4,1,1,37,3,3
1170,25,1,0,0,94,49,2,7,0,4.5,0,0,1,1,3,1,0
1171,57,1,19,1,62,12,2,18,1,3.2,0,1,1,1,33,1,1
1172,41,1,21,1,55,17,1,10,1,3.9,0,3,1,1,15,3,0
1173,59,1,4,3,68,36,0,15,1,4.6,0,5,1,1,42,0,1
1174,44,1,12,0,76,40,1,9,3,2.5,0,1,1,1,42,1,1
1175,42,1,0,0,31,21,1,1,3,4.3,0,1,1,1,19,0,1
1176,35,1,1,0,81,29,1,0,1,4.1,0,5,1,1,26,4,5
1177,36,1,5,1,83,36,1,18,3,4.6,0,2,1,1,39,4,5
1178,54,1,19,1,21,14,1,1,1,4.8,0,4,1,1,24,3,4
1179,37,1,5,1,22,39,1,20,1,4.9,0,1,1,1,23,3,0
1180,20,1,24,1,33,13,1,2,2,2.8,0,2,1,1,44,0,0
1181,23,1,19,1,23,36,2,0,1,4.9,0,4,1,1,34,1,4
1182,61,1,18,1,96,31,0,20,2,3.5,0,2,1,1,43,0,5
1183,37,1,12,0,21,30,1,12,1,3.8,0,1,1,1,45,4,5
1184,23,1,13,1,39,17,1,24,1,4.5,0,0,1,1,4,2,6
1185,63,1,1,0,73,39,2,9,0,3.4,0,1,1,1,19,2,0
1186,47,1,11,1,64,18,1,11,1,3.9,0,4,1,1,29,2,4
1187,63,1,11,1,68,13,1,0,2,4.1,0,0,1,1,27,2,0
1188,56,1,8,0,89,14,0,12,0,3.0,0,1,1,1,37,2,2
1189,68,1,2,1,29,23,1,11,2,3.3,0,3,1,1,11,2,6
1190,64,1,16,1,97,3,3,20,2,4.9,0,2,1,1,28,3,0
1191,62,1,16,1,45,39,1,14,3,4.3,0,3,1,1,31,2,6
1192,34,1,24,1,70,13,0,4,3,4.1,0,2,1,1,50,5,5
1193,49,1,4,3,56,8,1,21,2,4.0,0,0,1,1,42,5,5
1194,40,1,10,3,55,1,0,16,0,5.0,0,0,1,1,18,2,3
1195,50,1,9,1,46,31,2,20,3,3.1,0,0,1,1,6,2,3
1196,25,1,15,0,95,42,1,23,3,4.0,0,0,1,1,33,5,4
1197,30,1,1,0,88,33,1,12,3,3.2,0,0,1,1,13,0,1
1198,54,1,20,2,92,44,0,22,0,3.9,0,4,1,1,26,4,0
1199,40,1,21,1,49,29,1,3,2,3.9,0,0,1,1,17,1,0
1200,49,1,14,2,89,19,1,9,0,4.5,0,2,1,1,3,3,6
1201,27,1,4,3,22,6,3,1,3,4.4,0,5,1,1,7,4,6
1202,27,1,17,2,61,12,3,1,2,3.1,0,0,1,1,46,5,3
1203,48,1,15,0,29,19,2,13,1,2.9,0,4,1,1,14,5,2
1204,40,1,20,2,82,22,1,14,3,3.7,0,2,1,1,23,0,0
1205,67,1,1,0,94,8,1,16,1,3.2,0,0,1,1,20,2,2
1206,52,1,7,0,99,4,1,13,1,3.5,0,4,1,1,38,0,3
1207,22,1,7,0,59,23,2,5,0,3.0,0,2,1,1,16,5,2
1208,62,1,3,2,90,46,1,23,2,4.1,0,3,1,1,48,2,2
1209,20,1,3,2,100,48,2,18,3,2.9,0,0,1,1,8,3,0
1210,41,1,13,1,62,37,1,2,3,3.8,0,3,1,1,16,0,4
1211,34,1,22,0,78,24,1,13,0,4.1,0,3,1,1,5,1,5
1212,23,1,9,1,94,35,1,8,1,4.6,0,5,1,1,14,5,2
1213,32,1,17,2,74,37,1,24,2,2.5,0,2,1,1,18,2,6
1214,68,1,7,0,52,16,3,1,1,3.7,0,1,1,1,14,3,2
1215,30,1,10,3,81,44,1,2,0,3.8,0,2,1,1,5,1,2
1216,66,1,2,1,20,36,0,16,3,2.6,0,0,1,1,15,2,2
1217,62,1,13,1,32,43,3,10,2,3.7,0,2,1,1,3,5,2
1218,50,1,3,2,63,26,3,5,0,2.6,0,2,1,1,12,1,2
1219,55,1,3,2,79,37,1,5,1,3.1,0,5,1,1,43,1,2
1220,19,1,23,1,23,44,1,6,3,2.5,0,3,1,1,35,2,1
1221,67,1,6,0,64,16,1,8,3,4.9,0,1,1,1,36,0,5
1222,18,1,21,1,69,14,1,18,3,4.5,0,4,1,1,3,1,5
1223,58,1,11,1,69,13,0,11,0,3.4,0,5,1,1,27,0,0
1224,69,1,13,1,24,15,0,18,3,3.9,0,2,1,1,21,0,6
1225,62,1,18,1,50,12,1,24,2,3.7,0,5,1,1,18,5,6
1226,28,1,6,0,97,32,2,21,0,2.6,0,2,1,1,16,3,6
1227,53,1,14,2,91,34,2,5,0,3.4,0,5,1,1,18,5,1
1228,27,1,2,1,37,12,0,24,1,4.9,0,5,1,1,19,0,1
1229,55,1,10,3,55,13,2,24,3,3.9,0,1,1,1,1,1,0
1230,34,1,12,0,52,15,3,12,3,3.6,0,1,1,1,39,0,0
1231,25,1,8,0,80,12,0,3,1,4.6,0,4,1,1,49,5,4
1232,66,1,21,1,79,37,1,6,1,4.0,0,0,1,1,43,2,3
1233,57,1,7,0,23,31,1,4,2,3.6,0,2,1,1,31,3,2
1234,46,1,13,1,73,43,0,0,3,3.5,0,3,1,1,40,5,2
1235,38,1,6,0,99,29,1,9,0,4.1,0,5,1,1,2,0,1
1236,23,1,23,1,22,11,1,18,1,3.0,0,5,1,1,46,4,2
1237,42,1,8,0,68,30,1,23,2,4.4,0,5,1,1,35,3,2
1238,25,1,5,1,92,21,2,4,1,4.4,0,0,1,1,42,2,5
1239,55,1,13,1,77,49,1,22,3,3.7,0,1,1,1,3,5,3
1240,62,1,4,3,37,29,3,11,1,4.8,0,4,1,1,32,3,2
1241,41,1,15,0,79,29,0,23,3,2.9,0,5,1,1,48,3,0
1242,58,1,9,1,51,10,3,16,3,3.1,0,1,1,1,34,2,6
1243,56,1,21,1,27,27,1,10,2,4.0,0,3,1,1,15,0,5
1244,25,1,2,1,23,28,2,16,1,3.0,0,5,1,1,22,3,0
1245,70,1,21,1,76,13,2,19,2,3.9,0,0,1,1,2,1,4
1246,42,1,5,1,31,31,1,22,0,3.4,0,4,1,1,30,0,6
1247,27,1,9,1,60,17,1,4,3,2.7,0,4,1,1,27,1,4
1248,65,1,24,1,99,45,1,4,1,3.5,0,1,1,1,18,5,1
1249,62,1,8,0,37,48,3,18,3,3.0,0,2,1,1,8,2,0
1250,62,1,3,2,50,36,1,15,3,4.5,0,1,1,1,48,5,3
1251,52,1,11,1,26,28,3,17,3,4.1,0,2,1,1,24,1,4
1252,56,1,18,1,86,13,3,14,1,5.0,0,3,1,1,43,2,4
1253,28,1,14,2,41,20,0,11,0,4.0,0,4,1,1,8,1,5
1254,39,1,14,2,23,25,3,18,3,4.9,0,1,1,1,49,4,0
1255,54,1,20,2,56,4,3,1,1,3.3,0,0,1,1,2,2,1
1256,30,1,8,0,68,13,1,15,0,4.1,0,4,1,1,38,1,3
1257,45,1,4,3,48,47,2,13,3,3.6,0,1,1,1,4,1,3
1258,68,1,5,1,67,22,0,6,1,3.0,0,2,1,1,31,1,2
1259,47,1,3,2,87,34,3,6,1,4.1,0,0,1,1,34,3,2
1260,68,1,19,1,64,22,1,21,0,3.9,0,4,1,1,45,2,4
1261,63,1,16,1,93,45,3,8,1,4.1,0,5,1,1,30,3,5
1262,20,1,16,1,29,6,0,12,2,2.8,0,3,1,1,2,2,3
1263,29,1,3,2,62,41,0,3,3,4.8,0,5,1,1,44,5,4
1264,41,1,9,1,70,7,0,3,3,4.6,0,0,1,1,1,2,1
1265,52,1,23,1,92,44,2,2,3,2.5,0,3,1,1,1,5,1
1266,32,1,16,1,79,17,1,10,1,2.7,0,3,1,1,27,0,6
1267,20,1,2,1,31,33,1,15,0,4.0,0,4,1,1,14,3,2
1268,47,1,24,1,83,36,2,7,1,2.7,0,4,1,1,41,1,6
1269,23,1,10,3,88,11,3,4,3,2.9,0,3,1,1,25,3,1
1270,43,1,12,0,53,44,1,10,1,3.0,0,4,1,1,47,4,5
1271,67,1,9,1,98,47,1,8,0,3.3,0,4,1,1,20,1,0
1272,70,1,12,0,57,16,2,7,1,4.3,0,5,1,1,42,4,0
1273,35,1,14,2,80,48,1,14,3,4.4,0,1,1,1,16,0,4
1274,41,1,11,1,29,23,0,19,1,4.1,0,3,1,1,32,2,2
1275,54,1,8,0,73,24,1,13,1,3.1,0,0,1,1,37,4,5
1276,55,1,23,1,32,3,2,21,0,4.5,0,4,1,1,1,4,4
1277,51,1,3,2,68,49,0,21,1,4.8,0,3,1,1,37,0,6
1278,19,1,2,1,97,38,0,8,1,5.0,0,1,1,1,5,5,5
1279,28,1,18,1,98,43,1,22,0,2.8,0,3,1,1,31,5,3
1280,63,1,9,1,56,19,0,4,0,3.7,0,1,1,1,18,3,0
1281,30,1,13,1,78,9,0,23,3,4.4,0,0,1,1,39,5,2
1282,29,1,1,0,81,29,1,13,1,4.5,0,5,1,1,8,5,1
1283,24,1,16,1,68,28,0,22,3,3.0,0,2,1,1,20,5,4
1284,69,1,16,1,94,36,1,22,3,3.9,0,0,1,1,23,3,2
1285,65,1,5,1,93,3,1,1,1,3.9,0,1,1,1,38,4,3
1286,64,1,6,0,99,32,1,4,0,3.5,0,3,1,1,45,0,3
1287,40,1,6,0,49,47,0,24,3,4.9,0,3,1,1,44,3,3
1288,24,1,11,1,28,43,3,2,3,3.4,0,4,1,1,20,4,4
1289,66,1,1,0,93,40,3,4,3,4.1,0,4,1,1,34,4,1
1290,35,1,10,3,24,28,1,18,0,2.9,0,3,1,1,10,4,6
1291,67,1,19,1,35,19,1,9,1,3.4,0,2,1,1,3,4,0
1292,69,1,14,2,68,40,2,0,1,3.2,0,0,1,1,23,3,3
1293,26,1,1,0,61,16,1,12,2,3.9,0,2,1,1,42,0,0
1294,23,1,23,1,74,8,3,24,0,4.1,0,4,1,1,30,3,0
1295,27,1,16,1,64,42,1,19,2,4.5,0,4,1,1,21,1,2
1296,30,1,20,2,60,30,1,13,0,2.8,0,4,1,1,50,4,6
1297,48,1,11,1,29,40,2,20,1,2.8,0,1,1,1,16,1,1
1298,44,1,14,2,85,29,1,19,2,4.6,0,4,1,1,32,5,0
1299,29,1,13,1,81,13,2,9,2,3.0,0,2,1,1,14,0,3
1300,29,1,1,0,23,17,0,20,0,3.6,0,0,1,1,42,5,1
1301,67,1,24,1,100,47,1,4,1,4.5,0,3,1,1,47,2,2
1302,42,1,16,1,54,18,1,14,0,5.0,0,1,1,1,21,3,6
1303,23,1,20,2,25,11,1,6,0,2.9,0,3,1,1,37,2,4
1304,34,1,2,1,32,31,0,19,2,3.1,0,3,1,1,10,2,0
1305,64,1,0,0,63,25,2,14,1,4.0,0,0,1,1,18,4,2
1306,31,1,13,1,56,23,3,15,1,4.5,0,1,1,1,2,4,2
1307,54,1,23,1,33,1,0,3,3,4.5,0,3,1,1,40,4,0
1308,23,1,4,3,32,24,0,1,2,3.1,0,1,1,1,43,4,0
1309,59,1,5,1,38,38,0,18,2,4.4,0,3,1,1,14,2,2
1310,32,1,2,1,21,10,0,10,2,4.7,0,5,1,1,41,1,5
1311,43,1,9,1,59,39,0,3,3,3.1,0,5,1,1,38,2,2
1312,32,1,17,2,87,41,1,12,0,4.2,0,1,1,1,12,5,0
1313,66,1,24,1,79,24,1,22,3,3.0,0,5,1,1,19,0,4
1314,70,1,17,2,28,24,1,10,2,2.6,0,2,1,1,23,2,1
1315,42,1,3,2,67,24,2,11,2,3.4,0,2,1,1,49,3,0
1316,56,1,18,1,75,23,0,8,1,4.2,0,0,1,1,29,3,5
1317,28,1,1,0,32,3,2,10,1,4.6,0,4,1,1,14,3,1
1318,28,1,13,1,43,16,1,8,1,2.8,0,2,1,1,19,1,4
1319,52,1,18,1,93,6,1,12,1,2.7,0,1,1,1,19,2,1
1320,65,1,22,0,24,35,1,11,1,4.0,0,4,1,1,48,0,6
1321,56,1,8,0,31,4,3,20,0,3.1,0,2,1,1,19,3,0
1322,59,1,24,1,84,24,0,14,3,3.7,0,1,1,1,45,0,2
1323,23,1,13,1,74,46,1,22,3,4.0,0,3,1,1,17,0,5
1324,58,1,18,1,62,31,1,24,1,4.6,0,4,1,1,15,3,2
1325,39,1,12,0,77,13,2,14,2,3.8,0,2,1,1,11,2,3
1326,28,1,0,0,73,36,0,6,2,3.5,0,1,1,1,1,1,4
1327,40,1,17,2,50,42,1,9,1,4.6,0,2,1,1,17,1,4
1328,52,1,4,3,40,8,1,21,3,2.8,0,4,1,1,37,1,6
1329,37,1,23,1,97,38,1,14,3,3.7,0,4,1,1,40,0,6
1330,70,1,6,0,63,42,1,9,0,3.3,0,1,1,1,50,4,2
1331,30,1,7,0,65,44,1,4,0,2.9,0,4,1,1,20,4,1
1332,38,1,21,1,91,19,1,10,1,3.2,0,4,1,1,8,4,1
1333,66,1,9,1,60,1,2,6,1,4.3,0,5,1,1,16,0,5
1334,29,1,13,1,69,11,1,10,3,2.7,0,3,1,1,9,0,5
1335,46,1,4,3,52,47,2,23,1,4.2,0,5,1,1,12,5,4
1336,56,1,3,2,49,27,1,10,0,4.8,0,0,1,1,26,2,6
1337,23,1,20,2,85,36,1,4,1,4.8,0,5,1,1,44,3,3
1338,37,1,23,1,86,41,0,19,1,3.4,0,1,1,1,19,2,1
1339,56,1,7,0,51,0,2,24,3,2.6,0,4,1,1,43,4,3
1340,36,1,1,0,56,13,0,13,3,5.0,0,3,1,1,5,0,2
1341,40,1,1,0,72,11,1,15,0,4.4,0,3,1,1,5,3,2
1342,26,1,9,1,27,38,3,24,0,2.9,0,4,1,1,31,0,5
1343,57,1,22,0,43,2,3,24,2,3.4,0,0,1,1,11,0,4
1344,68,1,20,2,56,8,1,9,1,3.4,0,4,1,1,34,0,4
1345,56,1,24,1,37,31,2,22,0,4.9,0,3,1,1,14,1,0
1346,40,1,5,1,21,26,1,23,0,3.6,0,4,1,1,42,5,6
1347,44,1,9,1,91,23,0,23,3,3.0,0,2,1,1,15,5,1
1348,44,1,23,1,95,44,1,5,2,3.9,0,0,1,1,47,0,4
1349,19,1,1,0,54,26,3,17,1,3.2,0,4,1,1,23,2,3
1350,21,1,21,1,36,39,3,1,1,3.2,0,3,1,1,23,1,1
1351,31,1,22,0,71,7,1,14,0,4.3,0,3,1,1,1,1,2
1352,30,1,4,3,31,44,0,12,2,2.8,0,0,1,1,28,0,5
1353,65,1,8,0,89,13,3,14,1,4.5,0,3,1,1,37,2,1
1354,39,1,13,1,83,36,1,20,3,4.1,0,3,1,1,4,1,2
1355,64,1,0,0,42,19,1,7,1,3.6,0,0,1,1,21,0,5
1356,59,1,18,1,91,8,1,2,2,3.0,0,0,1,1,50,4,1
1357,49,1,10,3,61,13,1,5,1,4.0,0,2,1,1,34,0,0
1358,24,1,0,0,66,42,2,18,2,3.5,0,3,1,1,20,1,5
1359,19,1,15,0,22,26,3,16,1,2.5,0,5,1,1,25,5,2
1360,27,1,9,1,68,32,2,5,3,4.3,0,5,1,1,26,0,3
1361,56,1,19,1,43,0,0,1,0,2.8,0,1,1,1,4,0,0
1362,49,1,5,1,32,0,1,0,0,3.7,0,3,1,1,39,3,4
1363,41,1,4,3,46,5,1,7,0,4.3,0,1,1,1,29,1,6
1364,36,1,2,1,90,48,0,18,2,4.0,0,1,1,1,47,4,5
1365,68,1,8,0,75,7,0,24,0,4.7,0,1,1,1,5,1,2
1366,28,1,7,0,69,13,1,11,3,4.5,0,5,1,1,18,0,3
1367,45,1,1,0,40,14,1,11,0,3.1,0,2,1,1,10,2,3
1368,60,1,1,0,63,14,2,1,0,3.8,0,1,1,1,25,1,5
1369,21,1,16,1,36,48,0,14,2,4.9,0,1,1,1,2,1,6
1370,32,1,17,2,75,14,1,8,3,3.2,0,4,1,1,48,5,3
1371,27,1,15,0,67,25,0,15,2,2.9,0,0,1,1,41,0,2
1372,40,1,13,1,64,23,1,4,1,2.8,0,5,1,1,42,2,4
1373,64,1,2,1,61,21,1,7,0,4.0,0,0,1,1,44,4,1
1374,18,1,6,0,40,45,0,21,3,2.6,0,5,1,1,6,1,5
1375,22,1,7,0,97,31,1,18,0,2.7,0,2,1,1,5,0,5
1376,42,1,20,2,31,18,0,3,1,4.1,0,0,1,1,8,2,0
1377,57,1,14,2,65,29,0,16,1,5.0,0,2,1,1,24,4,0
1378,33,1,22,0,54,19,0,13,1,3.0,0,3,1,1,42,5,4
1379,37,1,10,3,49,16,3,10,0,3.6,0,2,1,1,24,5,6
1380,21,1,24,1,64,22,0,17,0,2.8,0,0,1,1,38,5,1
1381,51,1,20,2,35,20,2,0,3,4.6,0,4,1,1,41,1,3
1382,30,1,17,2,86,12,0,8,3,2.9,0,4,1,1,48,5,5
1383,68,1,10,3,55,21,0,3,3,4.8,0,1,1,1,16,0,5
1384,36,1,15,0,58,48,1,0,1,3.3,0,1,1,1,4,5,4
1385,46,1,20,2,96,1,1,0,0,4.6,0,4,1,1,8,0,6
1386,41,1,12,0,64,23,1,9,0,2.6,0,5,1,1,1,0,1
1387,68,1,10,3,56,36,1,19,0,4.0,0,3,1,1,4,3,5
1388,21,1,2,1,85,19,1,6,3,3.8,0,4,1,1,20,2,4
1389,62,1,5,1,23,3,1,10,1,3.9,0,1,1,1,40,1,5
1390,59,1,15,0,72,12,0,14,0,2.6,0,5,1,1,8,3,3
1391,25,1,8,0,38,3,1,12,2,4.3,0,4,1,1,42,3,6
1392,53,1,2,1,29,23,2,23,3,3.6,0,1,1,1,38,2,0
1393,31,1,6,0,46,3,1,24,1,4.2,0,1,1,1,34,5,2
1394,46,1,6,0,58,11,0,24,1,3.9,0,1,1,1,14,4,3
1395,26,1,4,3,43,14,0,11,0,4.7,0,3,1,1,39,1,6
1396,47,1,15,0,32,47,0,21,1,2.8,0,3,1,1,40,4,1
1397,37,1,13,1,30,48,3,10,3,3.0,0,3,1,1,49,3,4
1398,55,1,22,0,67,20,2,11,2,4.7,0,5,1,1,33,4,0
1399,30,1,5,1,45,42,1,5,2,2.5,0,2,1,1,25,2,6
1400,19,1,8,0,81,26,1,13,3,3.1,0,5,1,1,48,5,0
1401,36,1,0,0,23,27,1,18,0,3.6,0,3,1,1,22,2,2
1402,23,1,14,2,59,13,1,2,0,3.5,0,0,1,1,1,4,6
1403,62,1,22,0,21,33,0,23,2,3.1,0,1,1,1,47,4,4
1404,26,1,0,0,20,9,1,15,1,3.6,0,5,1,1,20,2,1
1405,36,1,12,0,28,30,1,4,3,3.5,0,3,1,1,10,3,6
1406,33,1,21,1,100,28,1,15,3,2.7,0,5,1,1,39,2,4
1407,32,1,16,1,46,46,0,21,1,3.6,0,1,1,1,15,3,4
1408,56,1,7,0,61,27,3,4,1,4.5,0,1,1,1,11,2,0
1409,58,1,2,1,58,18,1,24,3,4.1,0,2,1,1,38,5,6
1410,34,1,0,0,50,11,1,2,1,4.2,0,4,1,1,41,1,3
1411,61,1,8,0,93,41,1,17,2,4.0,0,5,1,1,18,3,0
1412,48,1,19,1,24,17,0,8,2,2.8,0,5,1,1,13,5,5
1413,25,1,18,1,100,21,1,4,2,2.6,0,0,1,1,43,5,0
1414,51,1,2,1,79,28,2,9,0,2.7,0,5,1,1,12,0,5
1415,29,1,21,1,51,22,1,1,2,4.5,0,5,1,1,3,2,1
1416,54,1,1,0,90,12,1,2,3,3.7,0,2,1,1,12,2,2
1417,48,1,3,2,56,11,0,19,2,3.4,0,2,1,1,46,1,5
1418,62,1,18,1,25,25,2,3,1,4.6,0,4,1,1,21,3,3
1419,18,1,16,1,75,0,1,22,2,4.1,0,0,1,1,23,5,2
1420,43,1,7,0,75,25,1,14,2,2.6,0,2,1,1,4,3,5
1421,22,1,11,1,53,4,3,7,2,4.6,0,5,1,1,45,4,2
1422,68,1,5,1,100,37,2,6,1,3.0,0,4,1,1,24,0,3
1423,44,1,5,1,27,42,0,4,0,3.4,0,2,1,1,3,4,1
1424,51,1,14,2,60,21,2,1,0,3.5,0,2,1,1,12,5,2
1425,66,1,10,3,23,6,2,9,0,3.5,0,4,1,1,34,0,2
1426,59,1,4,3,40,49,2,23,3,3.7,0,3,1,1,39,2,0
1427,60,1,13,1,38,21,1,24,2,4.8,0,2,1,1,35,4,2
1428,31,1,0,0,90,40,2,14,2,4.9,0,5,1,1,8,2,0
1429,20,1,2,1,97,33,2,8,2,4.9,0,1,1,1,42,4,5
1430,24,1,19,1,38,19,0,6,0,4.7,0,4,1,1,6,2,2
1431,48,1,14,2,30,21,2,14,2,4.9,0,2,1,1,3,2,3
1432,39,1,13,1,88,40,1,5,0,2.9,0,1,1,1,29,5,5
1433,34,1,8,0,33,8,0,1,3,4.4,0,1,1,1,32,3,5
1434,70,1,9,1,60,22,0,24,3,3.2,0,3,1,1,45,3,6
1435,59,1,23,1,64,31,0,12,2,4.6,0,2,1,1,21,3,1
1436,45,1,15,0,95,36,3,1,0,4.0,0,4,1,1,41,1,6
1437,35,1,20,2,83,22,1,7,3,3.7,0,2,1,1,23,4,3
1438,69,1,3,2,97,25,3,14,3,4.2,0,2,1,1,14,1,0
1439,58,1,4,3,38,46,1,5,1,2.9,0,4,1,1,24,3,4
1440,25,1,3,2,48,30,1,11,2,4.8,0,3,1,1,25,1,3
1441,27,1,14,2,76,2,1,16,1,4.4,0,4,1,1,13,5,4
1442,34,1,13,1,25,26,2,21,2,3.4,0,2,1,1,3,5,2
1443,53,1,9,1,92,11,2,22,1,2.8,0,0,1,1,42,2,0
1444,58,1,14,2,47,11,0,20,0,4.2,0,3,1,1,2,1,4
1445,32,1,23,1,36,44,0,16,0,3.8,0,1,1,1,26,1,5
1446,64,1,1,0,51,3,1,6,0,3.1,0,0,1,1,24,2,0
